Locus_tag	Replicon	Start	End	Type	Strand
SM2011_a6008	pSymA	15088	15268	gene	+
SM2011_a6009	pSymA	15633	15714	gene	+
SM2011_a0022	pSymA	15716	15807	gene	+
SM2011_a5014	pSymA	15826	16209	gene	+
SM2011_a0025	pSymA	16251	17359	gene	-
SM2011_a0026	pSymA	17424	17852	gene	-
SM2011_a0028	pSymA	17865	19090	gene	-
SM2011_a0031	pSymA	19209	19436	gene	-
SM2011_a0034	pSymA	19453	21108	gene	-
SM2011_a0036	pSymA	21405	23057	gene	+
SM2011_a6010	pSymA	22076	22166	gene	-
SM2011_a6011	pSymA	23285	23324	gene	-
SM2011_a0039	pSymA	23398	24297	gene	-
SM2011_a0041	pSymA	24399	25388	gene	+
SM2011_a0044	pSymA	25296	25734	gene	-
SM2011_a7001	pSymA	25761	25849	gene	-
SM2011_a0045	pSymA	25848	26603	gene	-
SM2011_a5015	pSymA	26717	27154	gene	+
SM2011_a0050	pSymA	27295	27516	gene	+
SM2011_a0052	pSymA	27513	27713	gene	+
SM2011_a6012	pSymA	27785	27940	gene	+
SM2011_a0056	pSymA	28183	29430	gene	-
SM2011_a0058	pSymA	29494	30690	gene	-
SM2011_a6013	pSymA	29769	29860	gene	+
SM2011_a0059	pSymA	30705	31490	gene	-
SM2011_a0060	pSymA	31490	32507	gene	-
SM2011_a0062	pSymA	32595	33325	gene	+
SM2011_a0063	pSymA	33422	34189	gene	+
SM2011_a6014	pSymA	34078	34126	gene	-
SM2011_a0064	pSymA	34186	35394	gene	+
SM2011_a0065	pSymA	35457	36165	gene	+
SM2011_a0067	pSymA	36167	37169	gene	+
SM2011_a0070	pSymA	37212	38338	gene	+
SM2011_a0072	pSymA	38335	39066	gene	+
SM2011_a6015	pSymA	38557	38676	gene	-
SM2011_a0074	pSymA	39074	39832	gene	+
SM2011_a0077	pSymA	39832	40719	gene	+
SM2011_a6016	pSymA	40530	40588	gene	-
SM2011_a0078	pSymA	40934	41983	gene	+
SM2011_a0079	pSymA	42046	42776	gene	+
SM2011_a0081	pSymA	42787	43443	gene	+
SM2011_a0082	pSymA	43419	44288	gene	+
SM2011_a0083	pSymA	44304	45083	gene	+
SM2011_a0085	pSymA	45101	46054	gene	+
SM2011_a0087	pSymA	46071	46403	gene	+
SM2011_a0089	pSymA	46623	47102	gene	+
SM2011_a6017	pSymA	46769	46821	gene	-
SM2011_a6018	pSymA	46939	47003	gene	-
SM2011_a0091	pSymA	47207	47922	gene	+
SM2011_a6019	pSymA	47703	47774	gene	-
SM2011_a6020	pSymA	47996	48042	gene	+
SM2011_a0093	pSymA	48052	49035	gene	+
SM2011_a0095	pSymA	49086	50123	gene	+
SM2011_a0097	pSymA	50140	51109	gene	-
SM2011_a0101	pSymA	51264	52889	gene	+
SM2011_a0104	pSymA	52946	54586	gene	+
SM2011_a0105	pSymA	54626	55561	gene	+
SM2011_a6021	pSymA	55451	55516	gene	-
SM2011_a0106	pSymA	55567	56388	gene	+
SM2011_a0108	pSymA	56385	57299	gene	+
SM2011_a0110	pSymA	57296	58258	gene	+
SM2011_a5001	pSymA	58300	58614	gene	+
SM2011_a7002	pSymA	58486	58523	gene	+
SM2011_a0112	pSymA	58714	59340	gene	-
SM2011_a6023	pSymA	59347	59426	gene	+
SM2011_a0113	pSymA	59623	62266	gene	+
SM2011_a6024	pSymA	61106	61215	gene	-
SM2011_a6025	pSymA	61292	61346	gene	-
SM2011_a0114	pSymA	62294	62656	gene	+
SM2011_a6026	pSymA	62306	62435	gene	-
SM2011_a0116	pSymA	63135	64119	gene	+
SM2011_a0117	pSymA	64116	64454	gene	+
SM2011_a0118	pSymA	64653	65208	gene	+
SM2011_a6027	pSymA	65112	65477	gene	-
SM2011_a6028	pSymA	65422	65476	gene	+
SM2011_a0121	pSymA	65479	65660	gene	-
SM2011_a0123	pSymA	65731	66114	gene	-
SM2011_a0124	pSymA	66194	67828	gene	-
SM2011_a6029	pSymA	67694	67750	gene	+
SM2011_a6030	pSymA	67754	67811	gene	+
SM2011_a0125	pSymA	67876	68229	gene	-
SM2011_a6031	pSymA	68407	68468	gene	+
SM2011_a6032	pSymA	68423	68765	gene	-
SM2011_a0126	pSymA	68517	68762	gene	+
SM2011_a6033	pSymA	68767	68786	gene	-
SM2011_a0128	pSymA	68804	69184	gene	+
SM2011_a0130	pSymA	69270	70337	gene	+
SM2011_a0132	pSymA	70337	70624	gene	+
SM2011_a0134	pSymA	70735	71340	gene	-
SM2011_a6034	pSymA	70753	70801	gene	+
SM2011_a5002	pSymA	71381	71731	gene	-
SM2011_a0136	pSymA	71943	73961	gene	+
SM2011_a0137	pSymA	74027	76248	gene	+
SM2011_a6035	pSymA	74312	74379	gene	-
SM2011_a0139	pSymA	76324	76644	gene	-
SM2011_a6036	pSymA	76638	76903	gene	-
SM2011_a0142	pSymA	77091	78520	gene	-
SM2011_a7003	pSymA	78577	78620	gene	+
SM2011_a0143	pSymA	78624	79176	gene	+
SM2011_a0144	pSymA	79173	80087	gene	+
SM2011_a6037	pSymA	79812	79948	gene	-
SM2011_a0146	pSymA	79964	80571	gene	-
SM2011_a0148	pSymA	80629	81342	gene	-
SM2011_a0149	pSymA	81468	82008	gene	+
SM2011_a0150	pSymA	82042	83568	gene	-
SM2011_a0151	pSymA	83565	85004	gene	-
SM2011_a6038	pSymA	85001	86317	gene	-
SM2011_a0155	pSymA	86314	86883	gene	-
SM2011_a0157	pSymA	86950	87990	gene	-
SM2011_a0160	pSymA	88048	88887	gene	+
SM2011_a0163	pSymA	88921	90391	gene	+
SM2011_a0162	pSymA	88932	89254	gene	-
SM2011_a6039	pSymA	89257	89540	gene	-
SM2011_a0164	pSymA	90388	90684	gene	+
SM2011_a0166	pSymA	90706	91236	gene	+
SM2011_a0168	pSymA	91305	92132	gene	+
SM2011_a0169	pSymA	92191	92978	gene	+
SM2011_a0171	pSymA	93086	93962	gene	-
SM2011_a0172	pSymA	94118	95274	gene	+
SM2011_a6040	pSymA	94452	94519	gene	-
SM2011_a0175	pSymA	95455	96714	gene	-
SM2011_a6043	pSymA	96900	97346	gene	+
SM2011_a0179	pSymA	98066	99065	gene	-
SM2011_a0180	pSymA	99057	100076	gene	+
SM2011_a0181	pSymA	100019	100409	gene	-
SM2011_a6045	pSymA	100112	100170	gene	+
SM2011_a7004	pSymA	100471	100592	gene	+
SM2011_a0185	pSymA	100612	102174	gene	+
SM2011_a0187	pSymA	102296	103401	gene	+
SM2011_a7005	pSymA	103404	103504	gene	+
SM2011_a6046	pSymA	103643	103676	gene	-
SM2011_a0189	pSymA	103672	104137	gene	+
SM2011_a0190	pSymA	104225	104854	gene	+
SM2011_a0191	pSymA	105464	105994	gene	-
SM2011_a0193	pSymA	105991	106317	gene	-
SM2011_a0196	pSymA	106614	107528	gene	-
SM2011_a0197	pSymA	107543	108490	gene	-
SM2011_a0198	pSymA	108487	109434	gene	-
SM2011_a0199	pSymA	109431	110894	gene	-
SM2011_a0203	pSymA	110899	112069	gene	-
SM2011_a0204	pSymA	112081	113490	gene	+
SM2011_a0206	pSymA	113487	114209	gene	+
SM2011_a0209	pSymA	114326	115422	gene	+
SM2011_a6047	pSymA	115201	115263	gene	-
SM2011_a0210	pSymA	115517	115787	gene	-
SM2011_a0211	pSymA	115926	116120	gene	-
SM2011_a0214	pSymA	116338	117180	gene	-
SM2011_a0216	pSymA	117212	117952	gene	-
SM2011_a6048	pSymA	117342	117437	gene	+
SM2011_a6049	pSymA	117667	117776	gene	+
SM2011_a0217	pSymA	117949	119028	gene	-
SM2011_a6050	pSymA	118015	118077	gene	+
SM2011_a0218	pSymA	119038	120079	gene	-
SM2011_a6051	pSymA	119870	119981	gene	+
SM2011_a6052	pSymA	119983	120079	gene	+
SM2011_a0220	pSymA	120109	121702	gene	-
SM2011_a0222	pSymA	121704	122443	gene	+
SM2011_a0223	pSymA	122501	123312	gene	-
SM2011_a0224	pSymA	123185	124726	gene	+
SM2011_a0226	pSymA	124926	125918	gene	+
SM2011_a7006	pSymA	124952	125017	gene	+
SM2011_a0228	pSymA	126050	127512	gene	+
SM2011_a0229	pSymA	127542	128209	gene	+
SM2011_a0232	pSymA	128211	129196	gene	+
SM2011_a0233	pSymA	128965	130373	gene	-
SM2011_a0235	pSymA	130635	132549	gene	-
SM2011_a0237	pSymA	132558	133439	gene	-
SM2011_a0241	pSymA	133436	134488	gene	-
SM2011_a0244	pSymA	134605	136059	gene	+
SM2011_a0246	pSymA	136074	136792	gene	+
SM2011_a0247	pSymA	136902	138151	gene	+
SM2011_a6053	pSymA	137993	138047	gene	-
SM2011_a0249	pSymA	138152	138685	gene	+
SM2011_a0250	pSymA	138685	139962	gene	+
SM2011_a6054	pSymA	139373	139563	gene	-
SM2011_a0252	pSymA	140014	141105	gene	+
SM2011_a6055	pSymA	141060	141175	gene	-
SM2011_a0254	pSymA	141156	141862	gene	+
SM2011_a0255	pSymA	141972	143082	gene	+
SM2011_a0257	pSymA	143138	145231	gene	-
SM2011_a0259	pSymA	145487	146344	gene	-
SM2011_a0260	pSymA	146348	147811	gene	-
SM2011_a0263	pSymA	147828	149027	gene	-
SM2011_a0265	pSymA	149049	150097	gene	-
SM2011_a0267	pSymA	150127	150840	gene	+
SM2011_a0270	pSymA	150837	152429	gene	+
SM2011_a6056	pSymA	151329	151374	gene	-
SM2011_a0271	pSymA	152395	153390	gene	+
SM2011_a0273	pSymA	153420	154385	gene	+
SM2011_a0275	pSymA	154506	155155	gene	+
SM2011_a0277	pSymA	155158	155645	gene	-
SM2011_a6057	pSymA	155829	155923	gene	+
SM2011_a5016	pSymA	155855	156154	gene	-
SM2011_a0279	pSymA	156465	157085	gene	-
SM2011_a0280	pSymA	157222	158026	gene	-
SM2011_a0281	pSymA	158065	158469	gene	+
SM2011_a0285	pSymA	158830	159054	gene	-
SM2011_a0286	pSymA	159255	159737	gene	-
SM2011_a0287	pSymA	159727	160173	gene	-
SM2011_a0288	pSymA	160170	161062	gene	-
SM2011_a0291	pSymA	161317	161784	gene	+
SM2011_a0293	pSymA	161938	162356	gene	-
SM2011_a6059	pSymA	162044	162118	gene	+
SM2011_a0298	pSymA	162512	164526	gene	-
SM2011_a0299	pSymA	164523	165410	gene	-
SM2011_a0300	pSymA	165407	166360	gene	-
SM2011_a0301	pSymA	166357	167025	gene	-
SM2011_a0302	pSymA	167095	168621	gene	-
SM2011_a0303	pSymA	168706	169607	gene	+
SM2011_a0306	pSymA	169700	171340	gene	-
SM2011_a6060	pSymA	171399	171460	gene	+
SM2011_a0307	pSymA	171663	172663	gene	-
SM2011_a6061	pSymA	172666	173204	gene	-
SM2011_a0308	pSymA	172728	173687	gene	+
SM2011_a0310	pSymA	173907	174852	gene	-
SM2011_a0312	pSymA	174970	175541	gene	+
SM2011_a0314	pSymA	175538	175789	gene	+
SM2011_a6062	pSymA	175792	175851	gene	-
SM2011_a0316	pSymA	175872	177134	gene	+
SM2011_a0319	pSymA	177638	178639	gene	+
SM2011_a6063	pSymA	177809	177854	gene	-
SM2011_a0320	pSymA	178784	179533	gene	+
SM2011_a0322	pSymA	179591	180139	gene	+
SM2011_a0323	pSymA	180190	180474	gene	+
SM2011_a0325	pSymA	180575	180877	gene	+
SM2011_a0326	pSymA	180898	181737	gene	+
SM2011_a0329	pSymA	181810	182571	gene	+
SM2011_a6065	pSymA	182313	182381	gene	-
SM2011_a5017	pSymA	182627	182851	gene	-
SM2011_a0333	pSymA	182848	183060	gene	-
SM2011_a0335	pSymA	183241	184017	gene	-
SM2011_a0337	pSymA	184004	184486	gene	-
SM2011_a0339	pSymA	184512	185326	gene	-
SM2011_a6066	pSymA	184921	185050	gene	+
SM2011_a6067	pSymA	185353	185404	gene	+
SM2011_a0340	pSymA	185357	185965	gene	-
SM2011_a6068	pSymA	185952	186018	gene	+
SM2011_a0341	pSymA	186189	186383	gene	+
SM2011_a0343	pSymA	186568	187002	gene	-
SM2011_a0346	pSymA	187006	187623	gene	-
SM2011_a0347	pSymA	187670	188558	gene	+
SM2011_a0349	pSymA	188867	189463	gene	-
SM2011_a0352	pSymA	189499	190395	gene	-
SM2011_a0353	pSymA	190477	191412	gene	+
SM2011_a0355	pSymA	191550	192081	gene	+
SM2011_a6069	pSymA	192163	192294	gene	+
SM2011_a6070	pSymA	192662	192854	gene	-
SM2011_a0357	pSymA	192935	193218	gene	-
SM2011_a6071	pSymA	192935	192990	gene	+
SM2011_a0359	pSymA	193227	193472	gene	-
SM2011_a0360	pSymA	193469	194182	gene	-
SM2011_a0364	pSymA	194677	196531	gene	+
SM2011_a0367	pSymA	196577	197473	gene	+
SM2011_a0369	pSymA	197571	197837	gene	+
SM2011_a6073	pSymA	197577	197873	gene	-
SM2011_a6074	pSymA	197876	197922	gene	-
SM2011_a6075	pSymA	197942	198043	gene	+
SM2011_a6076	pSymA	198558	198629	gene	-
SM2011_a0372	pSymA	198770	199694	gene	-
SM2011_a0374	pSymA	199750	200774	gene	+
SM2011_a0376	pSymA	201031	201720	gene	+
SM2011_a5018	pSymA	201785	202072	gene	+
SM2011_a0380	pSymA	202072	204054	gene	+
SM2011_a6077	pSymA	204053	204204	gene	-
SM2011_a5019	pSymA	204215	204658	gene	+
SM2011_a0383	pSymA	204655	206253	gene	+
SM2011_a6078	pSymA	206334	206438	gene	+
SM2011_a6079	pSymA	206872	206959	gene	+
SM2011_a6080	pSymA	207027	207108	gene	+
SM2011_a6081	pSymA	207195	207292	gene	+
SM2011_a0384	pSymA	207251	208453	gene	-
SM2011_a0387	pSymA	208685	209801	gene	-
SM2011_a0389	pSymA	209817	210695	gene	+
SM2011_a0391	pSymA	210908	212134	gene	+
SM2011_a6084	pSymA	211605	211655	gene	-
SM2011_a0392	pSymA	212168	213283	gene	+
SM2011_a6085	pSymA	212990	213050	gene	-
SM2011_a0394	pSymA	213348	214292	gene	+
SM2011_a0396	pSymA	214289	215089	gene	+
SM2011_a0398	pSymA	215086	216456	gene	+
SM2011_a0400	pSymA	216460	217473	gene	+
SM2011_a0402	pSymA	217536	218267	gene	+
SM2011_a0403	pSymA	218215	219603	gene	+
SM2011_a0404	pSymA	219605	220750	gene	+
SM2011_a7007	pSymA	221657	221803	gene	+
SM2011_a0407	pSymA	221869	222531	gene	+
SM2011_a6086	pSymA	222989	223342	gene	-
SM2011_a0412	pSymA	223494	223878	gene	-
SM2011_a6087	pSymA	223584	223690	gene	+
SM2011_a6088	pSymA	223881	224143	gene	-
SM2011_a7008	pSymA	224145	224310	gene	-
SM2011_a7009	pSymA	224454	224514	gene	-
SM2011_a0414	pSymA	224465	226140	gene	+
SM2011_a0417	pSymA	226201	227058	gene	+
SM2011_a5020	pSymA	227090	227983	gene	+
SM2011_a0421	pSymA	227971	228489	gene	+
SM2011_a5021	pSymA	228486	228920	gene	+
SM2011_a0424	pSymA	228955	229995	gene	-
SM2011_a0426	pSymA	229992	230798	gene	-
SM2011_a6090	pSymA	230503	230571	gene	+
SM2011_a0429	pSymA	231090	232108	gene	-
SM2011_a0431	pSymA	232101	232707	gene	-
SM2011_a0433	pSymA	233225	233695	gene	+
SM2011_a0436	pSymA	233913	234379	gene	-
SM2011_a6091	pSymA	234515	234605	gene	-
SM2011_a6092	pSymA	234596	234649	gene	+
SM2011_a6093	pSymA	234924	235151	gene	+
SM2011_a6094	pSymA	235025	235162	gene	-
SM2011_a5022	pSymA	235529	236046	gene	+
SM2011_a5023	pSymA	236043	236459	gene	+
SM2011_a0444	pSymA	236525	237373	gene	-
SM2011_a0445	pSymA	237370	237762	gene	-
SM2011_a6095	pSymA	237970	238068	gene	+
SM2011_a0447	pSymA	238114	239314	gene	+
SM2011_a6096	pSymA	239386	239610	gene	-
SM2011_a0448	pSymA	239690	240073	gene	-
SM2011_a7010	pSymA	240350	240396	gene	+
SM2011_a7011	pSymA	240404	240470	gene	+
SM2011_a0450	pSymA	240554	241062	gene	+
SM2011_a7012	pSymA	241096	241237	gene	+
SM2011_a6097	pSymA	241917	242118	gene	+
SM2011_a6098	pSymA	242142	242209	gene	-
SM2011_a7013	pSymA	242506	242540	gene	+
SM2011_a6099	pSymA	242541	242820	gene	+
SM2011_a0453	pSymA	242820	243355	gene	+
SM2011_a6101	pSymA	243012	243400	gene	-
SM2011_a6102	pSymA	243489	243546	gene	-
SM2011_a6103	pSymA	244187	244375	gene	+
SM2011_a0461	pSymA	244781	245983	gene	+
SM2011_a0462	pSymA	246046	248095	gene	-
SM2011_a6106	pSymA	246877	246974	gene	+
SM2011_a0464	pSymA	248107	251360	gene	-
SM2011_a6108	pSymA	248111	248163	gene	+
SM2011_a6109	pSymA	251572	251657	gene	-
SM2011_a0466	pSymA	251661	253366	gene	+
SM2011_a6110	pSymA	253108	253175	gene	-
SM2011_a0467	pSymA	253407	254544	gene	+
SM2011_a0469	pSymA	254541	255383	gene	+
SM2011_a0470	pSymA	255380	257227	gene	+
SM2011_a6111	pSymA	257307	257364	gene	-
SM2011_a6112	pSymA	257687	257759	gene	-
SM2011_a6113	pSymA	257777	257874	gene	+
SM2011_a0471	pSymA	257876	258198	gene	+
SM2011_a0473	pSymA	258195	258488	gene	+
SM2011_a0475	pSymA	258677	260011	gene	+
SM2011_a0478	pSymA	260426	261631	gene	-
SM2011_a6115	pSymA	261330	261403	gene	+
SM2011_a6118	pSymA	263080	263125	gene	+
SM2011_a0483	pSymA	263168	264094	gene	-
SM2011_a0485	pSymA	264147	265603	gene	-
SM2011_a6119	pSymA	265597	265692	gene	+
SM2011_a0486	pSymA	265666	266616	gene	-
SM2011_a0489	pSymA	266764	267531	gene	-
SM2011_a0492	pSymA	267543	268226	gene	-
SM2011_a6120	pSymA	268198	268286	gene	+
SM2011_a0493	pSymA	268223	268921	gene	-
SM2011_a0495	pSymA	268961	269858	gene	-
SM2011_a0496	pSymA	270208	270695	gene	+
SM2011_a0498	pSymA	270719	271641	gene	-
SM2011_a0499	pSymA	271648	272353	gene	+
SM2011_a0501	pSymA	272396	273082	gene	+
SM2011_a0503	pSymA	273084	273740	gene	+
SM2011_a0506	pSymA	273798	274595	gene	+
SM2011_a0508	pSymA	274630	275376	gene	+
SM2011_a0510	pSymA	275449	276396	gene	+
SM2011_a0512	pSymA	276407	277438	gene	+
SM2011_a0513	pSymA	277508	278263	gene	+
SM2011_a0514	pSymA	278265	278783	gene	+
SM2011_a0516	pSymA	278780	279667	gene	+
SM2011_a0518	pSymA	279664	279996	gene	+
SM2011_a0520	pSymA	280341	281228	gene	+
SM2011_a0522	pSymA	281286	282054	gene	+
SM2011_a0523	pSymA	282035	282439	gene	+
SM2011_a0525	pSymA	282436	284241	gene	+
SM2011_a0526	pSymA	284238	285284	gene	+
SM2011_a0527	pSymA	285281	285880	gene	+
SM2011_a5025	pSymA	286581	287012	gene	-
SM2011_a0537	pSymA	287562	287998	gene	+
SM2011_a0538	pSymA	287951	288365	gene	+
SM2011_a6122	pSymA	289025	289119	gene	-
SM2011_a0541	pSymA	289468	289890	gene	+
SM2011_a0543	pSymA	290029	290619	gene	+
SM2011_a6123	pSymA	290523	290613	gene	-
SM2011_a0545	pSymA	290860	291300	gene	-
SM2011_a0548	pSymA	291300	291563	gene	-
SM2011_a0551	pSymA	291879	293171	gene	+
SM2011_a0552	pSymA	293264	293755	gene	+
SM2011_a0554	pSymA	293733	294530	gene	+
SM2011_a6124	pSymA	294840	294893	gene	-
SM2011_a0557	pSymA	295249	296165	gene	-
SM2011_a0558	pSymA	296260	296652	gene	+
SM2011_a0559	pSymA	296710	297453	gene	+
SM2011_a0561	pSymA	297606	297980	gene	+
SM2011_a0563	pSymA	297991	298980	gene	+
SM2011_a0564	pSymA	299046	300149	gene	+
SM2011_a6125	pSymA	300069	300192	gene	-
SM2011_a5026	pSymA	300233	300712	gene	+
SM2011_a0567	pSymA	300866	301423	gene	+
SM2011_a0570	pSymA	301514	303447	gene	-
SM2011_a6126	pSymA	303650	303795	gene	-
SM2011_a6127	pSymA	303858	303980	gene	+
SM2011_a0572	pSymA	303983	304631	gene	+
SM2011_a6128	pSymA	304376	304438	gene	-
SM2011_a0574	pSymA	304790	305520	gene	-
SM2011_a0575	pSymA	305529	305841	gene	+
SM2011_a6129	pSymA	305607	305666	gene	-
SM2011_a0576	pSymA	305896	307124	gene	+
SM2011_a0579	pSymA	307182	309651	gene	+
SM2011_a6130	pSymA	309650	309706	gene	-
SM2011_a6131	pSymA	310026	310127	gene	+
SM2011_a0581	pSymA	310087	310887	gene	-
SM2011_a0583	pSymA	310901	311794	gene	-
SM2011_a0585	pSymA	311857	313157	gene	-
SM2011_a6133	pSymA	313698	313748	gene	+
SM2011_a0590	pSymA	313967	314425	gene	+
SM2011_a6134	pSymA	314749	314878	gene	+
SM2011_a0592	pSymA	314880	316114	gene	+
SM2011_a6136	pSymA	316020	316101	gene	-
SM2011_a0594	pSymA	316090	317121	gene	+
SM2011_a6137	pSymA	317212	317270	gene	-
SM2011_a6138	pSymA	317478	317640	gene	-
SM2011_a0599	pSymA	317734	319076	gene	-
SM2011_a0601	pSymA	319215	321523	gene	-
SM2011_a0604	pSymA	322077	322895	gene	+
SM2011_a6140	pSymA	322188	322267	gene	-
SM2011_a0606	pSymA	322892	323227	gene	+
SM2011_a0607	pSymA	323280	324830	gene	+
SM2011_a6141	pSymA	323720	323806	gene	-
SM2011_a6142	pSymA	324165	324208	gene	-
SM2011_a0609	pSymA	324888	325463	gene	+
SM2011_a6143	pSymA	325027	325073	gene	-
SM2011_a6144	pSymA	325168	325256	gene	-
SM2011_a0610	pSymA	325469	326329	gene	+
SM2011_a6145	pSymA	325694	325747	gene	-
SM2011_a0612	pSymA	326603	328289	gene	+
SM2011_a0615	pSymA	328294	329046	gene	+
SM2011_a0616	pSymA	329069	329239	gene	+
SM2011_a0617	pSymA	329230	330111	gene	+
SM2011_a6146	pSymA	330001	330070	gene	-
SM2011_a0620	pSymA	330307	331136	gene	+
SM2011_a0621	pSymA	331139	333406	gene	+
SM2011_a0622	pSymA	333403	333663	gene	+
SM2011_a0625	pSymA	334070	334256	gene	+
SM2011_a6147	pSymA	334610	334722	gene	-
SM2011_a0626	pSymA	334779	336041	gene	+
SM2011_a6148	pSymA	335476	335549	gene	-
SM2011_a6149	pSymA	336038	336247	gene	+
SM2011_a0627	pSymA	336409	337126	gene	+
SM2011_a0629	pSymA	337394	337771	gene	-
SM2011_a0630	pSymA	337795	339879	gene	-
SM2011_a6150	pSymA	339972	340079	gene	+
SM2011_a0633	pSymA	340058	340609	gene	-
SM2011_a6151	pSymA	340895	340946	gene	-
SM2011_a0636	pSymA	340905	341813	gene	+
SM2011_a7014	pSymA	341760	341817	gene	-
SM2011_a6152	pSymA	341807	342112	gene	-
SM2011_a6153	pSymA	341931	341987	gene	+
SM2011_a0637	pSymA	342234	342642	gene	+
SM2011_a0638	pSymA	342639	342896	gene	+
SM2011_a7015	pSymA	343103	343184	gene	+
SM2011_a0639	pSymA	343301	343705	gene	+
SM2011_a0640	pSymA	343900	344215	gene	+
SM2011_a6155	pSymA	344341	344665	gene	+
SM2011_a6156	pSymA	344898	344973	gene	-
SM2011_a0645	pSymA	345345	345653	gene	+
SM2011_a0647	pSymA	345771	346022	gene	+
SM2011_a0649	pSymA	346003	346320	gene	+
SM2011_a6157	pSymA	346386	346449	gene	-
SM2011_a5027	pSymA	346910	347680	gene	-
SM2011_a6158	pSymA	347842	347891	gene	+
SM2011_a0656	pSymA	347909	348910	gene	-
SM2011_a0657	pSymA	349061	349258	gene	+
SM2011_a0659	pSymA	349248	349682	gene	+
SM2011_a0661	pSymA	349893	350528	gene	+
SM2011_a0662	pSymA	350586	351221	gene	-
SM2011_a0663	pSymA	351336	351605	gene	-
SM2011_a0664	pSymA	351695	353503	gene	+
SM2011_a6159	pSymA	352740	352843	gene	-
SM2011_a6160	pSymA	353241	353293	gene	-
SM2011_a0665	pSymA	353537	354691	gene	-
SM2011_a6161	pSymA	354380	354444	gene	+
SM2011_a0667	pSymA	355189	355677	gene	+
SM2011_a0669	pSymA	355681	356910	gene	+
SM2011_a6162	pSymA	355815	355922	gene	-
SM2011_a0670	pSymA	357020	357874	gene	+
SM2011_a6163	pSymA	357256	357336	gene	-
SM2011_a6164	pSymA	357513	357589	gene	-
SM2011_a6165	pSymA	358069	358117	gene	-
SM2011_a7016	pSymA	358241	358292	gene	+
SM2011_a0673	pSymA	358471	359673	gene	+
SM2011_a0674	pSymA	359666	360010	gene	-
SM2011_a0675	pSymA	360007	361152	gene	-
SM2011_a0677	pSymA	361357	362298	gene	-
SM2011_a0678	pSymA	362328	363686	gene	-
SM2011_a0680	pSymA	363714	366077	gene	-
SM2011_a6168	pSymA	365076	365140	gene	+
SM2011_a0682	pSymA	366064	368377	gene	-
SM2011_a6169	pSymA	367458	367551	gene	+
SM2011_a6170	pSymA	368336	368416	gene	+
SM2011_a0683	pSymA	368540	369466	gene	-
SM2011_a0684	pSymA	369549	370937	gene	-
SM2011_a6171	pSymA	369896	369937	gene	+
SM2011_a0687	pSymA	371451	371957	gene	-
SM2011_a0689	pSymA	372146	373120	gene	-
SM2011_a6172	pSymA	372690	372787	gene	+
SM2011_a0690	pSymA	373117	375024	gene	-
SM2011_a6173	pSymA	374169	374231	gene	+
SM2011_a0693	pSymA	375348	376598	gene	+
SM2011_a6174	pSymA	376183	376245	gene	-
SM2011_a0695	pSymA	376634	377638	gene	+
SM2011_a6175	pSymA	377473	377587	gene	-
SM2011_a0697	pSymA	377641	378615	gene	+
SM2011_a6176	pSymA	377718	377797	gene	-
SM2011_a0699	pSymA	378810	379304	gene	+
SM2011_a6177	pSymA	379557	379614	gene	-
SM2011_a0702	pSymA	379710	380144	gene	+
SM2011_a6178	pSymA	380148	380213	gene	-
SM2011_a0705	pSymA	380627	381595	gene	-
SM2011_a0707	pSymA	381620	382582	gene	+
SM2011_a0708	pSymA	382579	383748	gene	+
SM2011_a0709	pSymA	383781	385046	gene	+
SM2011_a0710	pSymA	385021	386034	gene	+
SM2011_a0711	pSymA	386046	386876	gene	+
SM2011_a6179	pSymA	386068	386117	gene	-
SM2011_a0713	pSymA	386878	387966	gene	+
SM2011_a0715	pSymA	387968	388948	gene	+
SM2011_a0717	pSymA	388927	390636	gene	+
SM2011_a0719	pSymA	390646	391413	gene	+
SM2011_a0723	pSymA	392161	392949	gene	+
SM2011_a0726	pSymA	393539	393931	gene	+
SM2011_a0728	pSymA	394353	394553	gene	+
SM2011_a6181	pSymA	394478	394906	gene	-
SM2011_a0731	pSymA	394894	395241	gene	+
SM2011_a0734	pSymA	395437	395760	gene	+
SM2011_a0736	pSymA	395757	396047	gene	+
SM2011_a0738	pSymA	395959	396815	gene	-
